Image_ID,Duration,Frame_Type,Condition_Tested,Ground_Truth,VLM_Prediction,VLM_Extracted
20260420_054239_frame_0144,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0145,15min,gameplay,location_detectable,1,1,savanna biome near a river
20260420_054239_frame_0145,15min,gameplay,action_described,1,1,building a structure with acacia planks
20260420_054239_frame_0145,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0145,15min,gameplay,player_status_described,1,1,"full health, nearly full hunger, no armor"
20260420_054239_frame_0146,15min,gameplay,location_detectable,1,1,savanna biome near water
20260420_054239_frame_0146,15min,gameplay,action_described,1,1,building a structure with acacia planks
20260420_054239_frame_0146,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0146,15min,gameplay,player_status_described,1,1,"10 hearts health, 8.5 hunger"
20260420_054239_frame_0147,15min,gameplay,location_detectable,1,1,savanna biome near a river
20260420_054239_frame_0147,15min,gameplay,action_described,1,1,building a structure with acacia planks
20260420_054239_frame_0147,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0147,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0148,15min,gameplay,location_detectable,1,1,grassy field near trees
20260420_054239_frame_0148,15min,gameplay,action_described,1,1,"holding acacia planks, looking at tall grass"
20260420_054239_frame_0148,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0148,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0149,15min,gameplay,location_detectable,1,1,savanna biome
20260420_054239_frame_0149,15min,gameplay,action_described,1,1,building a structure with acacia wood planks
20260420_054239_frame_0149,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0149,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0150,15min,gameplay,location_detectable,1,1,grassy plains near a forest
20260420_054239_frame_0150,15min,gameplay,action_described,1,1,building a structure with acacia wood planks
20260420_054239_frame_0150,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0150,15min,gameplay,player_status_described,1,1,"full health and hunger, no armor visible"
20260420_054239_frame_0151,15min,gameplay,location_detectable,1,1,"savanna biome, building a wooden structure"
20260420_054239_frame_0151,15min,gameplay,action_described,1,1,placing acacia wood planks to build a structure
20260420_054239_frame_0151,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0151,15min,gameplay,player_status_described,1,1,"full health, full hunger"
20260420_054239_frame_0152,15min,gameplay,location_detectable,1,1,"savanna biome, building a wooden structure"
20260420_054239_frame_0152,15min,gameplay,action_described,1,1,building a structure with acacia wood planks
20260420_054239_frame_0152,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0152,15min,gameplay,player_status_described,1,1,"10 hearts health, 10 drumsticks hunger"
20260420_054239_frame_0153,15min,gameplay,location_detectable,1,1,"savanna biome, building site"
20260420_054239_frame_0153,15min,gameplay,action_described,1,1,placing acacia wood planks to build a wall
20260420_054239_frame_0153,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0153,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0154,15min,gameplay,location_detectable,1,1,outside an acacia wood structure
20260420_054239_frame_0154,15min,gameplay,action_described,1,1,building a structure with acacia planks
20260420_054239_frame_0154,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0154,15min,gameplay,player_status_described,1,1,"full health, full hunger"
20260420_054239_frame_0155,15min,gameplay,location_detectable,1,1,savanna biome near a wooden structure
20260420_054239_frame_0155,15min,gameplay,action_described,1,1,building a house with acacia planks
20260420_054239_frame_0155,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0155,15min,gameplay,player_status_described,1,1,"full health, nearly full hunger"
20260420_054239_frame_0156,15min,gameplay,location_detectable,1,1,"savanna biome, near a wooden structure"
20260420_054239_frame_0156,15min,gameplay,action_described,1,1,placing acacia planks to build a structure
20260420_054239_frame_0156,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0156,15min,gameplay,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0157,15min,gameplay,location_detectable,1,1,"savanna biome, on an acacia wood structure"
20260420_054239_frame_0157,15min,gameplay,action_described,1,1,building with acacia planks
20260420_054239_frame_0157,15min,gameplay,entities_identified,1,0,0 entity/entities detected
20260420_054239_frame_0157,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0158,15min,gameplay,location_detectable,1,1,outside a wooden structure near a mountain
20260420_054239_frame_0158,15min,gameplay,action_described,1,1,looking at a wooden block while holding a wooden axe
20260420_054239_frame_0158,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0158,15min,gameplay,player_status_described,1,1,"full health and hunger, holding a wooden axe"
20260420_054239_frame_0159,15min,gameplay,location_detectable,1,1,"savanna biome, near an acacia wood structure"
20260420_054239_frame_0159,15min,gameplay,action_described,1,1,breaking an acacia log with a wooden axe
20260420_054239_frame_0159,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0159,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0160,15min,gameplay,location_detectable,1,1,outside a wooden building under construction
20260420_054239_frame_0160,15min,gameplay,action_described,1,1,placing or looking at wooden planks while building
20260420_054239_frame_0160,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0160,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0161,15min,gameplay,location_detectable,1,1,inside a wooden structure
20260420_054239_frame_0161,15min,gameplay,action_described,1,1,breaking a wooden block
20260420_054239_frame_0161,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0161,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0162,15min,gameplay,location_detectable,1,1,"savanna biome, building site"
20260420_054239_frame_0162,15min,gameplay,action_described,1,1,placing acacia planks to build a structure
20260420_054239_frame_0162,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0162,15min,gameplay,player_status_described,1,1,"full health, full hunger"
20260420_054239_frame_0163,15min,gameplay,location_detectable,1,1,grassy field near a wooden structure
20260420_054239_frame_0163,15min,gameplay,action_described,1,1,building a structure with acacia planks
20260420_054239_frame_0163,15min,gameplay,entities_identified,1,0,0 entity/entities detected
20260420_054239_frame_0163,15min,gameplay,player_status_described,1,1,"full health, nearly full hunger"
20260420_054239_frame_0164,15min,gameplay,location_detectable,1,1,grassy field near a wooden structure
20260420_054239_frame_0164,15min,gameplay,action_described,1,1,building a structure with acacia wood planks
20260420_054239_frame_0164,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0164,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0165,15min,menu,location_detectable,0,1,inside a wooden structure
20260420_054239_frame_0165,15min,menu,action_described,1,1,crafting oak planks using oak logs in the crafting table
20260420_054239_frame_0165,15min,menu,entities_identified,0,1,2 entity/entities detected
20260420_054239_frame_0165,15min,menu,player_status_described,1,1,full health and hunger
20260420_054239_frame_0166,15min,menu,location_detectable,0,1,inside a wooden structure
20260420_054239_frame_0166,15min,menu,action_described,1,1,crafting acacia planks and unlocking a new recipe
20260420_054239_frame_0166,15min,menu,entities_identified,0,0,0 entity/entities detected
20260420_054239_frame_0166,15min,menu,player_status_described,1,1,full health and hunger
20260420_054239_frame_0167,15min,menu,location_detectable,0,1,inside a wooden structure
20260420_054239_frame_0167,15min,menu,action_described,1,1,crafting acacia planks from an acacia log
20260420_054239_frame_0167,15min,menu,entities_identified,0,1,2 entity/entities detected
20260420_054239_frame_0167,15min,menu,player_status_described,1,1,"full health, 8.5 hunger"
20260420_054239_frame_0168,15min,menu,location_detectable,0,1,inside a wooden building
20260420_054239_frame_0168,15min,menu,action_described,1,1,accessing the crafting table and viewing the recipe book
20260420_054239_frame_0168,15min,menu,entities_identified,0,1,2 entity/entities detected
20260420_054239_frame_0168,15min,menu,player_status_described,1,1,full health and hunger
20260420_054239_frame_0169,15min,menu,location_detectable,0,1,inside a wooden structure
20260420_054239_frame_0169,15min,menu,action_described,1,1,browsing the recipe book in the crafting menu
20260420_054239_frame_0169,15min,menu,entities_identified,0,1,3 entity/entities detected
20260420_054239_frame_0169,15min,menu,player_status_described,1,1,full health and hunger
20260420_054239_frame_0170,15min,gameplay,location_detectable,1,1,inside an unfinished acacia wood house
20260420_054239_frame_0170,15min,gameplay,action_described,1,1,holding oak planks while standing inside an unfinished acacia wood structure
20260420_054239_frame_0170,15min,gameplay,entities_identified,1,1,3 entity/entities detected
20260420_054239_frame_0170,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0171,15min,gameplay,location_detectable,1,1,on a wooden structure overlooking a lake and savanna
20260420_054239_frame_0171,15min,gameplay,action_described,1,1,"standing on a wooden platform, looking at the landscape"
20260420_054239_frame_0171,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0171,15min,gameplay,player_status_described,1,1,"full health and hunger, holding oak planks"
20260420_054239_frame_0172,15min,gameplay,location_detectable,1,1,grassy field near water
20260420_054239_frame_0172,15min,gameplay,action_described,1,1,building a structure with acacia planks
20260420_054239_frame_0172,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0172,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0173,15min,gameplay,location_detectable,1,1,grassy area with wooden structures
20260420_054239_frame_0173,15min,gameplay,action_described,1,1,looking down at acacia planks while holding oak planks
20260420_054239_frame_0173,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0173,15min,gameplay,player_status_described,1,1,"full health and hunger, no armor"
20260420_054239_frame_0174,15min,gameplay,location_detectable,1,1,"savanna biome, under acacia leaves"
20260420_054239_frame_0174,15min,gameplay,action_described,1,1,breaking an oak planks block while holding acacia planks
20260420_054239_frame_0174,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0174,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0175,15min,gameplay,location_detectable,1,1,jungle forest
20260420_054239_frame_0175,15min,gameplay,action_described,1,1,placing jungle wood planks to build a structure
20260420_054239_frame_0175,15min,gameplay,entities_identified,1,0,0 entity/entities detected
20260420_054239_frame_0175,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0176,15min,gameplay,location_detectable,1,1,jungle treehouse construction
20260420_054239_frame_0176,15min,gameplay,action_described,1,1,building with jungle wood planks
20260420_054239_frame_0176,15min,gameplay,entities_identified,1,1,5 entity/entities detected
20260420_054239_frame_0176,15min,gameplay,player_status_described,1,1,"full health, nearly full hunger"
20260420_054239_frame_0177,15min,gameplay,location_detectable,1,1,inside a wooden structure under construction
20260420_054239_frame_0177,15min,gameplay,action_described,1,1,building a structure with jungle wood planks
20260420_054239_frame_0177,15min,gameplay,entities_identified,1,0,0 entity/entities detected
20260420_054239_frame_0177,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0178,15min,gameplay,location_detectable,1,1,savanna biome near a river
20260420_054239_frame_0178,15min,gameplay,action_described,1,1,building a house with acacia wood planks
20260420_054239_frame_0178,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0178,15min,gameplay,player_status_described,1,1,full health and hunger
20260420_054239_frame_0179,15min,gameplay,location_detectable,1,1,savanna biome near a river
20260420_054239_frame_0179,15min,gameplay,action_described,1,1,building a structure with acacia wood planks
20260420_054239_frame_0179,15min,gameplay,entities_identified,1,1,4 entity/entities detected
20260420_054239_frame_0179,15min,gameplay,player_status_described,1,1,full health and hunger
